"go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0045197",14,"GO:0007163",0.27327,22,"establishment or maintenance of epithelial cell apical/basal polarity","establishment or maintenance of cell polarity",0.977917624521073,0.340105263157895,0.809
"GO:0030536",20,"GO:0030534",0.27317,24,"larval feeding behavior","adult behavior",0.951305236270753,0.433888888888889,0.538
"GO:0051262",168,"GO:0051259",0.27301,2,"protein tetramerization","protein complex oligomerization",0.953353767560664,0.5355,0.929
"GO:0060322",131,"GO:0048036",0.27266,4,"head development","central complex development",0.949952745849298,0.431,0.781
"GO:0055088",83,"GO:0060249",0.27132,45,"lipid homeostasis","anatomical structure homeostasis",0.990799489144317,0.267055555555556,0.689
"GO:0060026",151,"GO:0060026",0.27113,3,"convergent extension","convergent extension",0.941249042145594,0.5115,0
"GO:1903524",155,"GO:0051960",0.27087,0,"positive regulation of blood circulation","regulation of nervous system development",0.89361877394636,0.340166666666667,0.568
"GO:0045823",155,"GO:0051960",0.27087,4,"positive regulation of heart contraction","regulation of nervous system development",0.89361877394636,0.340166666666667,0.568
"GO:0017157",32,"GO:0030100",0.2705,13,"regulation of exocytosis","regulation of endocytosis",0.879676245210728,0.249454545454545,0.832
"GO:0006606",120,"GO:0030705",0.27024,70,"protein import into nucleus","cytoskeleton-dependent intracellular transport",0.929224776500639,0.356285714285714,0.589
"GO:0009968",26,"GO:0007165",0.27001,3,"negative regulation of signal transduction","signal transduction",0.83413601532567,0.30125,0.695
"GO:0045196",9,"GO:0051302",0.26997,11,"establishment or maintenance of neuroblast polarity","regulation of cell division",0.896708812260536,0.320411764705882,0.618
"GO:0007316",129,"GO:0007028",0.2698,4,"pole plasm RNA localization","cytoplasm organization",0.810872924648787,0.2564,0.957
"GO:0032414",19,"GO:0043087",0.26927,0,"positive regulation of ion transmembrane transporter activity","regulation of GTPase activity",0.849205619412516,0.26921875,0.704
"GO:0032411",19,"GO:0043087",0.26927,0,"positive regulation of transporter activity","regulation of GTPase activity",0.866121966794381,0.26921875,0.704
"GO:0034764",17,"GO:1903531",0.26927,0,"positive regulation of transmembrane transport","negative regulation of secretion by cell",0.862180715197957,0.22321875,0.633
"GO:0034767",17,"GO:1903531",0.26927,0,"positive regulation of monoatomic ion transmembrane transport","negative regulation of secretion by cell",0.860031928480204,0.1635625,0.632
"GO:1901361",56,"GO:0006401",0.26885,0,"organic cyclic compound catabolic process","RNA catabolic process",0.928275862068966,0.276571428571429,0.955
"GO:1903429",25,"GO:0016322",0.2684,0,"regulation of cell maturation","neuron remodeling",0.868767560664112,0.366142857142857,0.689
"GO:0050794",167,"GO:0065007",0.26817,0,"regulation of cellular process","biological regulation",0.877987867177522,0.538666666666667,0.676
"GO:0060465",134,"GO:0072002",0.26767,1,"pharynx development","Malpighian tubule development",0.94433908045977,0.465142857142857,0.565
"GO:0019094",129,"GO:0007028",0.26716,7,"pole plasm mRNA localization","cytoplasm organization",0.807832056194125,0.257,0.953
"GO:0007474",166,"GO:0007475",0.26708,57,"imaginal disc-derived wing vein specification","apposition of dorsal and ventral imaginal disc-derived wing surfaces",0.909897190293742,0.49225,0.668
"GO:0097106",128,"GO:0097106",0.26696,1,"postsynaptic density organization","postsynaptic density organization",0.953254150702427,0.410666666666667,0
"GO:0043603",136,"GO:0034248",0.26599,0,"amide metabolic process","regulation of amide metabolic process",0.941588761174968,0.237,0.784
"GO:1901566",65,"GO:0002181",0.2654,0,"organonitrogen compound biosynthetic process","cytoplasmic translation",0.915491060025543,0.557333333333333,0.681
"GO:0048675",73,"GO:0045927",0.26514,28,"axon extension","positive regulation of growth",0.857756066411239,0.249181818181818,0.692
"GO:0060255",111,"GO:0010608",0.26503,0,"regulation of macromolecule metabolic process","post-transcriptional regulation of gene expression",0.846614942528736,0.258,0.645
"GO:0043547",19,"GO:0043087",0.26464,47,"positive regulation of GTPase activity","regulation of GTPase activity",0.925042784163474,0.27240625,0.953
"GO:0009069",58,"GO:0043038",0.26357,0,"serine family amino acid metabolic process","amino acid activation",0.921882503192848,0.287272727272727,0.727
"GO:0031056",24,"GO:0031056",0.2632,0,"regulation of histone modification","regulation of histone modification",0.893598978288633,0.3868,0
"GO:0055074",83,"GO:0060249",0.26233,4,"calcium ion homeostasis","anatomical structure homeostasis",0.990418901660281,0.255555555555556,0.676
"GO:0006874",83,"GO:0060249",0.26233,28,"intracellular calcium ion homeostasis","anatomical structure homeostasis",0.990247765006386,0.241111111111111,0.673
"GO:0045451",129,"GO:0007028",0.26181,47,"pole plasm oskar mRNA localization","cytoplasm organization",0.809689655172414,0.262,0.944
"GO:0016200",78,"GO:0040017",0.26153,5,"synaptic target attraction","positive regulation of locomotion",0.875987867177522,0.291181818181818,0.641
"GO:0006576",165,"GO:0006576",0.26106,0,"biogenic amine metabolic process","biogenic amine metabolic process",0.94767816091954,0.503,0
"GO:0009308",165,"GO:0006576",0.26106,0,"amine metabolic process","biogenic amine metabolic process",0.947441890166028,0.503,0.994
"GO:0016333",75,"GO:0016333",0.26071,10,"morphogenesis of follicular epithelium","morphogenesis of follicular epithelium",0.932239463601533,0.332,0
"GO:0009987",164,"GO:0009987",0.26062,0,"cellular process","cellular process",0.973288633461047,1,0
"GO:0008406",163,"GO:0008585",0.26055,28,"gonad development","female gonad development",0.906534482758621,0.385666666666667,0.888
"GO:0030155",5,"GO:0007157",0.25995,4,"regulation of cell adhesion","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules",0.919419540229885,0.24895,0.666
"GO:0050688",13,"GO:0009607",0.25915,8,"regulation of defense response to virus","response to biotic stimulus",0.901593231162197,0.277636363636364,0.646
"GO:0019439",56,"GO:0006401",0.25743,0,"aromatic compound catabolic process","RNA catabolic process",0.914373563218391,0.243428571428571,0.958
"GO:0006817",41,"GO:0015698",0.25729,5,"phosphate ion transport","inorganic anion transport",0.962477011494253,0.415666666666667,0.9
"GO:1903530",32,"GO:0030100",0.25722,0,"regulation of secretion by cell","regulation of endocytosis",0.868780970625798,0.209181818181818,0.778
"GO:0007300",98,"GO:0007303",0.25706,11,"ovarian nurse cell to oocyte transport","cytoplasmic transport, nurse cell to oocyte",0.866661558109834,0.413,0.927
"GO:0048190",162,"GO:0007447",0.25647,61,"wing disc dorsal/ventral pattern formation","imaginal disc pattern formation",0.921175606641124,0.2755,0.921
"GO:0060251",139,"GO:0008347",0.25639,0,"regulation of glial cell proliferation","glial cell migration",0.868633461047254,0.3674,0.769
"GO:0014013",139,"GO:0008347",0.25639,1,"regulation of gliogenesis","glial cell migration",0.851764367816092,0.3176,0.785
"GO:0043063",154,"GO:0043062",0.25327,2,"intercellular bridge organization","extracellular structure organization",0.957395913154534,0.2875,0.879
"GO:0030725",154,"GO:0043062",0.25327,2,"germline ring canal formation","extracellular structure organization",0.910625159642401,0.28725,0.874
"GO:0007017",116,"GO:0007018",0.25285,27,"microtubule-based process","microtubule-based movement",0.969233077905492,0.319285714285714,0.851
"GO:0030723",48,"GO:0030723",0.25221,11,"ovarian fusome organization","ovarian fusome organization",0.8780312899106,0.5185,0
"GO:0042451",69,"GO:1901659",0.25217,0,"purine nucleoside biosynthetic process","glycosyl compound biosynthetic process",0.904012771392082,0.142133333333333,0.995
"GO:0046129",69,"GO:1901659",0.25217,0,"purine ribonucleoside biosynthetic process","glycosyl compound biosynthetic process",0.903927841634738,0.134,0.995
"GO:0090150",161,"GO:0072657",0.25189,0,"establishment of protein localization to membrane","protein localization to membrane",0.935050446998723,0.3648,0.953
"GO:0040005",87,"GO:0018990",0.25182,3,"chitin-based cuticle attachment to epithelium","ecdysis, chitin-based cuticle",0.966878671775223,0.42725,0.792
"GO:0042752",35,"GO:0042754",0.25155,36,"regulation of circadian rhythm","negative regulation of circadian rhythm",0.931444444444444,0.268428571428571,0.799
"GO:0006935",78,"GO:0040017",0.2513,2,"chemotaxis","positive regulation of locomotion",0.945537675606641,0.217545454545455,0.776
"GO:0032434",10,"GO:0045862",0.25107,2,"regulation of proteasomal ubiquitin-dependent protein catabolic process","positive regulation of proteolysis",0.863946998722861,0.288842105263158,0.883
"GO:0061136",10,"GO:0045862",0.25107,4,"regulation of proteasomal protein catabolic process","positive regulation of proteolysis",0.862475095785441,0.282526315789474,0.893
"GO:0048137",124,"GO:0007286",0.25004,17,"spermatocyte division","spermatid development",0.916774584929757,0.4266,0.696
"GO:0035041",81,"GO:0030575",0.24948,11,"sperm DNA decondensation","nuclear body organization",0.923267560664112,0.3925,0.698
"GO:0044270",56,"GO:0006401",0.24805,0,"cellular nitrogen compound catabolic process","RNA catabolic process",0.914515964240102,0.2415,0.962
"GO:0046700",56,"GO:0006401",0.24805,0,"heterocycle catabolic process","RNA catabolic process",0.914268199233716,0.2415,0.962
"GO:0048682",160,"GO:0009611",0.24759,2,"sprouting of injured axon","response to wounding",0.840332694763729,0.476,0.797
"GO:0034331",62,"GO:0034331",0.24757,0,"cell junction maintenance","cell junction maintenance",0.95022030651341,0.357666666666667,0
"GO:0022404",87,"GO:0018990",0.24708,0,"molting cycle process","ecdysis, chitin-based cuticle",0.960008301404853,0.36175,0.946
"GO:0071479",109,"GO:0009416",0.24669,3,"cellular response to ionizing radiation","response to light stimulus",0.94483908045977,0.312214285714286,0.771
"GO:0022414",106,"GO:0007530",0.24516,2,"reproductive process","sex determination",0.960773307790549,0.241454545454545,0.568
"GO:0006890",159,"GO:0016192",0.24347,32,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","vesicle-mediated transport",0.950900383141762,0.4944,0.638
"GO:0072594",158,"GO:0015031",0.242,2,"establishment of protein localization to organelle","protein transport",0.931054916985951,0.2566,0.885
"GO:0061061",157,"GO:0007517",0.24151,5,"muscle structure development","muscle organ development",0.945922733077906,0.33,0.885
"GO:0070302",153,"GO:0006974",0.24105,0,"regulation of stress-activated protein kinase signaling cascade","DNA damage response",0.86660153256705,0.187583333333333,0.693
"GO:0032872",153,"GO:0006974",0.24105,0,"regulation of stress-activated MAPK cascade","DNA damage response",0.865883780332056,0.187416666666667,0.692
"GO:0048383",156,"GO:0007498",0.24085,6,"mesectoderm development","mesoderm development",0.953071519795658,0.602,0.796
"GO:0043519",7,"GO:0030036",0.24085,7,"regulation of myosin II filament organization","actin cytoskeleton organization",0.894734993614304,0.348363636363636,0.663
"GO:0021700",25,"GO:0016322",0.23916,0,"developmental maturation","neuron remodeling",0.943686462324393,0.237714285714286,0.842
"GO:0045938",35,"GO:0042754",0.23893,18,"positive regulation of circadian sleep/wake cycle, sleep","negative regulation of circadian rhythm",0.878277777777778,0.303857142857143,0.698
"GO:0046626",108,"GO:0009755",0.23787,2,"regulation of insulin receptor signaling pathway","hormone-mediated signaling pathway",0.865873563218391,0.274846153846154,0.808
"GO:1900076",108,"GO:0009755",0.23787,0,"regulation of cellular response to insulin stimulus","hormone-mediated signaling pathway",0.876215836526181,0.268538461538462,0.806
"GO:2001259",19,"GO:0043087",0.23779,1,"positive regulation of cation channel activity","regulation of GTPase activity",0.851922094508301,0.28065625,0.69
"GO:1904064",17,"GO:1903531",0.23779,0,"positive regulation of cation transmembrane transport","negative regulation of secretion by cell",0.860181992337165,0.162125,0.63
"GO:0007292",106,"GO:0007530",0.23751,1,"female gamete generation","sex determination",0.920329501915709,0.253,0.52
"GO:0048477",106,"GO:0007530",0.23751,260,"oogenesis","sex determination",0.870254789272031,0.226,0.599
"GO:0048520",155,"GO:0051960",0.23747,0,"positive regulation of behavior","regulation of nervous system development",0.875480842911877,0.408583333333333,0.644
"GO:0007301",154,"GO:0043062",0.23734,12,"female germline ring canal formation","extracellular structure organization",0.846957215836526,0.29575,0.857
"GO:0046328",153,"GO:0006974",0.23717,10,"regulation of JNK cascade","DNA damage response",0.866835249042146,0.19,0.686
"GO:1901073",145,"GO:0006022",0.23552,0,"glucosamine-containing compound biosynthetic process","aminoglycan metabolic process",0.951051724137931,0.330263157894737,0.516
"GO:0046349",145,"GO:0006022",0.23552,0,"amino sugar biosynthetic process","aminoglycan metabolic process",0.949008939974457,0.315315789473684,0.539
"GO:0006031",145,"GO:0006022",0.23552,1,"chitin biosynthetic process","aminoglycan metabolic process",0.928798850574713,0.287263157894737,0.848
"GO:0048584",39,"GO:0031347",0.23427,0,"positive regulation of response to stimulus","regulation of defense response",0.860047254150702,0.386666666666667,0.696
"GO:0044706",152,"GO:0046692",0.23288,0,"multi-multicellular organism process","sperm competition",0.963231800766284,0.5055,0.989
"GO:0006081",82,"GO:0006081",0.23277,4,"cellular aldehyde metabolic process","cellular aldehyde metabolic process",0.952084929757344,0.556,0
"GO:0097485",88,"GO:0048812",0.23223,0,"neuron projection guidance","neuron projection morphogenesis",0.845445083014049,0.244444444444444,0.919
"GO:0046008",86,"GO:0007619",0.23162,9,"regulation of female receptivity, post-mating","courtship behavior",0.878674329501916,0.3116,0.768
