"go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0098754",23,"GO:0009636",0.27819,4,"detoxification","response to toxic substance",0.947623188405797,0.34125,0.948
"GO:0048519",50,"GO:0051253",0.2778,0,"negative regulation of biological process","negative regulation of RNA metabolic process",0.893071658615137,0.2878125,0.688
"GO:0043523",124,"GO:0010623",0.27778,2,"regulation of neuron apoptotic process","programmed cell death involved in cell development",0.928098228663446,0.325052631578947,0.644
"GO:0000018",131,"GO:0051052",0.27767,0,"regulation of DNA recombination","regulation of DNA metabolic process",0.894522544283414,0.33275,0.88
"GO:1903530",89,"GO:0051050",0.27763,0,"regulation of secretion by cell","positive regulation of transport",0.885230273752013,0.229666666666667,0.818
"GO:0032786",46,"GO:0032786",0.27391,6,"positive regulation of DNA-templated transcription, elongation","positive regulation of DNA-templated transcription, elongation",0.870433172302738,0.195625,0
"GO:0048807",125,"GO:0035112",0.27316,0,"female genitalia morphogenesis","genitalia morphogenesis",0.906307568438003,0.2545,0.888
"GO:0048804",125,"GO:0035112",0.27316,4,"imaginal disc-derived female genitalia morphogenesis","genitalia morphogenesis",0.902219806763285,0.25,0.888
"GO:0060026",132,"GO:0060026",0.27314,3,"convergent extension","convergent extension",0.939188405797101,1,0
"GO:0045910",131,"GO:0051052",0.27291,5,"negative regulation of DNA recombination","regulation of DNA metabolic process",0.883636876006441,0.31625,0.847
"GO:0071867",54,"GO:0008286",0.27286,0,"response to monoamine","insulin receptor signaling pathway",0.944748792270531,0.222625,0.758
"GO:0071869",54,"GO:0008286",0.27286,0,"response to catecholamine","insulin receptor signaling pathway",0.943433977455717,0.2170625,0.758
"GO:1903350",54,"GO:0008286",0.27286,0,"response to dopamine","insulin receptor signaling pathway",0.943433977455717,0.2170625,0.758
"GO:0071868",54,"GO:0008286",0.27286,0,"cellular response to monoamine stimulus","insulin receptor signaling pathway",0.927330112721417,0.20825,0.815
"GO:0071870",54,"GO:0008286",0.27286,0,"cellular response to catecholamine stimulus","insulin receptor signaling pathway",0.926062801932367,0.2026875,0.815
"GO:1903351",54,"GO:0008286",0.27286,3,"cellular response to dopamine","insulin receptor signaling pathway",0.926062801932367,0.2026875,0.815
"GO:0060004",130,"GO:0060004",0.27246,0,"reflex","reflex",0.956589371980676,0.5,0
"GO:0007637",130,"GO:0060004",0.27246,9,"proboscis extension reflex","reflex",0.897944444444444,0.5,1
"GO:0051780",129,"GO:0042594",0.27246,1,"behavioral response to nutrient","response to starvation",0.898481481481481,0.363375,0.769
"GO:0006820",13,"GO:0098656",0.27186,27,"monoatomic anion transport","monoatomic anion transmembrane transport",0.961917069243156,0.32825,0.934
"GO:0009895",103,"GO:0009894",0.27073,0,"negative regulation of catabolic process","regulation of catabolic process",0.882593397745572,0.284777777777778,0.831
"GO:0097106",113,"GO:0001941",0.26985,1,"postsynaptic density organization","postsynaptic membrane organization",0.955820450885668,0.410666666666667,0.801
"GO:0032968",46,"GO:0032786",0.26967,21,"positive regulation of transcription elongation by RNA polymerase II","positive regulation of DNA-templated transcription, elongation",0.87254347826087,0.191,0.983
"GO:0007528",22,"GO:0045216",0.26919,48,"neuromuscular junction development","cell-cell junction organization",0.943495169082126,0.228428571428571,0.755
"GO:0007099",79,"GO:0031023",0.26905,35,"centriole replication","microtubule organizing center organization",0.93516425120773,0.262857142857143,0.905
"GO:0016242",103,"GO:0009894",0.26867,9,"negative regulation of macroautophagy","regulation of catabolic process",0.884045893719807,0.257222222222222,0.724
"GO:0001508",111,"GO:0001508",0.26833,3,"action potential","action potential",0.942499194847021,0.480333333333333,0
"GO:0060560",27,"GO:0045926",0.26602,0,"developmental growth involved in morphogenesis","negative regulation of growth",0.922539452495974,0.29325,0.715
"GO:0006418",128,"GO:0006082",0.26576,31,"tRNA aminoacylation for protein translation","organic acid metabolic process",0.904712560386473,0.258428571428571,0.802
"GO:0043039",128,"GO:0006082",0.26576,10,"tRNA aminoacylation","organic acid metabolic process",0.913019323671498,0.252,0.81
"GO:0010821",45,"GO:0010821",0.26515,15,"regulation of mitochondrion organization","regulation of mitochondrion organization",0.893389694041868,0.323,0
"GO:0009451",127,"GO:0036211",0.26472,11,"RNA modification","protein modification process",0.923041867954911,0.546666666666667,0.676
"GO:0042981",124,"GO:0010623",0.26144,36,"regulation of apoptotic process","programmed cell death involved in cell development",0.913714975845411,0.220052631578947,0.776
"GO:0016544",5,"GO:0060179",0.2605,2,"male courtship behavior, tapping to detect pheromone","male mating behavior",0.941762479871176,0.388214285714286,0.74
"GO:0031330",103,"GO:0009894",0.2598,0,"negative regulation of cellular catabolic process","regulation of catabolic process",0.871837359098229,0.256666666666667,0.81
"GO:0042478",14,"GO:0045595",0.25924,1,"regulation of eye photoreceptor cell development","regulation of cell differentiation",0.838073268921095,0.25325,0.741
"GO:0040017",7,"GO:0050918",0.25807,3,"positive regulation of locomotion","positive chemotaxis",0.916942834138486,0.264947368421053,0.661
"GO:0030422",75,"GO:0034470",0.25691,22,"siRNA processing","ncRNA processing",0.873504025764895,0.393428571428571,0.725
"GO:0070918",75,"GO:0034470",0.25691,2,"regulatory ncRNA processing","ncRNA processing",0.857925120772947,0.331571428571429,0.823
"GO:0001101",98,"GO:0001101",0.25607,0,"response to acid chemical","response to acid chemical",0.948797906602254,0.27425,0
"GO:0006721",123,"GO:0006720",0.25604,0,"terpenoid metabolic process","isoprenoid metabolic process",0.94379307568438,0.3595,0.928
"GO:0007210",54,"GO:0008286",0.25599,12,"serotonin receptor signaling pathway","insulin receptor signaling pathway",0.88180193236715,0.2249375,0.789
"GO:0051240",57,"GO:0045995",0.2559,0,"positive regulation of multicellular organismal process","regulation of embryonic development",0.867450885668277,0.3188125,0.657
"GO:0032008",44,"GO:0035556",0.25577,23,"positive regulation of TOR signaling","intracellular signal transduction",0.864694041867955,0.316555555555556,0.698
"GO:0010454",59,"GO:0048663",0.25564,0,"negative regulation of cell fate commitment","neuron fate commitment",0.855516103059581,0.349785714285714,0.662
"GO:0007005",45,"GO:0010821",0.25556,59,"mitochondrion organization","regulation of mitochondrion organization",0.943180354267311,0.4248,0.82
"GO:0007618",126,"GO:0044703",0.25506,3,"mating","multi-organism reproductive process",0.979462962962963,0.5755,0.849
"GO:0046661",52,"GO:0090598",0.25492,3,"male sex differentiation","male anatomical structure morphogenesis",0.912081320450886,0.241714285714286,0.957
"GO:0035260",125,"GO:0035112",0.25483,2,"internal genitalia morphogenesis","genitalia morphogenesis",0.910638486312399,0.304125,0.853
"GO:1902531",44,"GO:0035556",0.25456,0,"regulation of intracellular signal transduction","intracellular signal transduction",0.852312399355878,0.264333333333333,0.893
"GO:0007271",73,"GO:1900073",0.25434,11,"synaptic transmission, cholinergic","regulation of neuromuscular synaptic transmission",0.921665861513688,0.436454545454545,0.598
"GO:0051051",89,"GO:0051050",0.25267,0,"negative regulation of transport","positive regulation of transport",0.887687600644122,0.2787,0.761
"GO:0019098",5,"GO:0060179",0.25178,2,"reproductive behavior","male mating behavior",0.917524154589372,0.232785714285714,0.916
"GO:0048639",27,"GO:0045926",0.25142,5,"positive regulation of developmental growth","negative regulation of growth",0.857219001610306,0.246333333333333,0.786
"GO:0043524",124,"GO:0010623",0.25127,22,"negative regulation of neuron apoptotic process","programmed cell death involved in cell development",0.912765700483092,0.324105263157895,0.635
"GO:0016116",123,"GO:0006720",0.25115,1,"carotenoid metabolic process","isoprenoid metabolic process",0.954944444444444,0.3585,0.749
"GO:0016108",123,"GO:0006720",0.25115,0,"tetraterpenoid metabolic process","isoprenoid metabolic process",0.954944444444444,0.3585,0.749
"GO:0009070",30,"GO:0009069",0.24929,0,"serine family amino acid biosynthetic process","serine family amino acid metabolic process",0.931351046698873,0.3885,0.957
"GO:0045214",25,"GO:0007525",0.24821,44,"sarcomere organization","somatic muscle development",0.871496779388084,0.314875,0.733
"GO:0006810",122,"GO:0051641",0.2468,9,"transport","cellular localization",0.948553945249597,0.342,0.73
"GO:0090136",39,"GO:0098742",0.24551,3,"epithelial cell-cell adhesion","cell-cell adhesion via plasma-membrane adhesion molecules",0.982861513687601,0.377461538461539,0.725
"GO:0045838",111,"GO:0001508",0.24535,1,"positive regulation of membrane potential","action potential",0.949503220611916,0.515666666666667,0.688
"GO:0048150",121,"GO:0030534",0.24535,2,"behavioral response to ether","adult behavior",0.914005636070853,0.50075,0.706
"GO:0046834",120,"GO:0030258",0.24359,6,"lipid phosphorylation","lipid modification",0.944969404186796,0.6,0.8
"GO:2000050",48,"GO:0060828",0.24237,1,"regulation of non-canonical Wnt signaling pathway","regulation of canonical Wnt signaling pathway",0.907066827697262,0.427142857142857,0.687
"GO:0019236",74,"GO:0048149",0.24184,18,"response to pheromone","behavioral response to ethanol",0.948173107890499,0.426125,0.589
"GO:0000096",105,"GO:0006790",0.24058,2,"sulfur amino acid metabolic process","sulfur compound metabolic process",0.935963768115942,0.238625,0.837
"GO:1904396",22,"GO:0045216",0.24024,4,"regulation of neuromuscular junction development","cell-cell junction organization",0.876729468599034,0.239571428571429,0.724
"GO:0046425",61,"GO:0046425",0.23843,0,"regulation of receptor signaling pathway via JAK-STAT","regulation of receptor signaling pathway via JAK-STAT",0.884466183574879,0.532,0
"GO:0022008",6,"GO:0048666",0.23796,21,"neurogenesis","neuron development",0.859990338164251,0.3092,0.891
"GO:0007186",29,"GO:0007186",0.23641,315,"G protein-coupled receptor signaling pathway","G protein-coupled receptor signaling pathway",0.869831723027375,0.511,0
"GO:0044237",119,"GO:0043170",0.23575,2,"cellular metabolic process","macromolecule metabolic process",0.913717391304348,0.531,0.556
"GO:0045471",74,"GO:0048149",0.23216,12,"response to ethanol","behavioral response to ethanol",0.943071658615137,0.30125,0.974
"GO:0045314",14,"GO:0045595",0.2319,7,"regulation of compound eye photoreceptor development","regulation of cell differentiation",0.839719001610306,0.259625,0.732
"GO:0006749",118,"GO:0006749",0.23188,77,"glutathione metabolic process","glutathione metabolic process",0.965046698872786,1,0
"GO:0045676",14,"GO:0045595",0.23053,9,"regulation of R7 cell differentiation","regulation of cell differentiation",0.830343800322061,0.247458333333333,0.794
"GO:0043604",36,"GO:0034248",0.23006,0,"amide biosynthetic process","regulation of amide metabolic process",0.911452495974235,0.245272727272727,0.776
"GO:0098660",91,"GO:0098660",0.22974,0,"inorganic ion transmembrane transport","inorganic ion transmembrane transport",0.944144927536232,0.387333333333333,0
"GO:0043408",44,"GO:0035556",0.22919,7,"regulation of MAPK cascade","intracellular signal transduction",0.866487922705314,0.265333333333333,0.779
"GO:0048065",5,"GO:0060179",0.22818,3,"male courtship behavior, veined wing extension","male mating behavior",0.930783413848631,0.258142857142857,0.882
"GO:0032543",36,"GO:0034248",0.22805,121,"mitochondrial translation","regulation of amide metabolic process",0.921209339774557,0.398545454545455,0.603
"GO:0007098",79,"GO:0031023",0.22776,37,"centrosome cycle","microtubule organizing center organization",0.935737520128824,0.239857142857143,0.984
"GO:0007218",29,"GO:0007186",0.22718,99,"neuropeptide signaling pathway","G protein-coupled receptor signaling pathway",0.889545088566828,0.537,0.818
"GO:0007620",5,"GO:0060179",0.22687,10,"copulation","male mating behavior",0.929053945249597,0.318428571428571,0.795
"GO:0007606",114,"GO:0007612",0.22666,90,"sensory perception of chemical stimulus","learning",0.937131239935588,0.263875,0.708
"GO:0035167",117,"GO:0030097",0.22643,34,"larval lymph gland hemopoiesis","hemopoiesis",0.88483655394525,0.351,0.948
"GO:0035166",117,"GO:0030097",0.22643,0,"post-embryonic hemopoiesis","hemopoiesis",0.892596618357488,0.351,0.948
"GO:0043043",36,"GO:0034248",0.22596,0,"peptide biosynthetic process","regulation of amide metabolic process",0.902516103059581,0.241454545454545,0.772
"GO:0008033",75,"GO:0034470",0.22593,38,"tRNA processing","ncRNA processing",0.923283413848631,0.284142857142857,0.884
"GO:0046887",89,"GO:0051050",0.22566,1,"positive regulation of hormone secretion","positive regulation of transport",0.864081320450886,0.290566666666667,0.796
"GO:1901879",16,"GO:0022411",0.22264,0,"regulation of protein depolymerization","cellular component disassembly",0.895493558776167,0.234444444444444,0.858
"GO:0043244",16,"GO:0022411",0.22264,0,"regulation of protein-containing complex disassembly","cellular component disassembly",0.893644122383253,0.226777777777778,0.875
"GO:0045665",14,"GO:0045595",0.22234,2,"negative regulation of neuron differentiation","regulation of cell differentiation",0.833010466988728,0.248708333333333,0.772
"GO:0034641",116,"GO:0044271",0.22208,0,"cellular nitrogen compound metabolic process","cellular nitrogen compound biosynthetic process",0.90681078904992,0.534666666666667,0.755
"GO:0023057",83,"GO:0007165",0.22084,0,"negative regulation of signaling","signal transduction",0.885044283413849,0.356714285714286,0.645
"GO:0051299",79,"GO:0031023",0.21854,14,"centrosome separation","microtubule organizing center organization",0.943100644122383,0.28,0.866
"GO:0016197",115,"GO:0016192",0.21845,37,"endosomal transport","vesicle-mediated transport",0.942173913043478,0.4955,0.767
